"str","rl","vu","R0","ve1","ve2","wk","q5","q50","q95"
"Loose Suppression",1,60,2.5,90,50,18,0.28,5.07,17.14
"Loose Suppression",1,60,2.5,90,50,19,0.29,4.86,11.82
"Loose Suppression",1,60,2.5,90,50,20,0.14,4.79,15.32
"Loose Suppression",1,60,2.5,90,50,21,0.14,4.71,13.02
"Loose Suppression",1,60,2.5,90,50,22,0.14,4.57,11.49
"Loose Suppression",1,60,2.5,90,50,23,0.28,4.79,13.87
"Loose Suppression",1,60,2.5,90,50,24,0.14,4.5,13.17
"Loose Suppression",1,60,2.5,90,50,25,0.14,4.29,12.99
"Loose Suppression",1,60,2.5,90,50,26,0,4.21,12.86
"Loose Suppression",1,60,2.5,90,50,27,0.14,4.07,13.17
"Loose Suppression",1,60,2.5,90,50,28,0.28,4.07,10.91
"Loose Suppression",1,60,2.5,90,50,29,0.29,4,10.41
"Loose Suppression",1,60,2.5,90,50,30,0.42,4.14,11.13
"Loose Suppression",1,60,2.5,90,50,31,0.41,4.14,11.04
"Loose Suppression",1,60,2.5,90,50,32,0.28,4,10.96
"Loose Suppression",1,60,2.5,90,50,33,0.28,3.79,9.8
"Loose Suppression",1,60,2.5,90,50,34,0.29,3.57,10.24
"Loose Suppression",1,60,2.5,90,50,35,0.28,3.93,9.93
"Loose Suppression",1,60,2.5,90,50,36,0.14,3.43,10.37
"Loose Suppression",1,60,2.5,90,50,37,0.14,3.29,10.21
"Loose Suppression",1,60,2.5,90,50,38,0,2.79,9.03
"Loose Suppression",1,60,2.5,90,50,39,0.14,3.07,8.6
"Loose Suppression",1,60,2.5,90,50,40,0.42,3.43,8.49
"Loose Suppression",1,60,2.5,90,50,41,0.42,3.86,10.09
"Loose Suppression",1,60,2.5,90,50,42,0.42,4,10.23
"Loose Suppression",1,60,2.5,90,50,43,0.57,4.14,10.39
"Loose Suppression",1,60,2.5,90,50,44,1.26,4.79,10.84
"Loose Suppression",1,60,2.5,90,50,45,1.28,4.86,12.74
"Loose Suppression",1,60,2.5,90,50,46,0.99,5,12.03
"Loose Suppression",1,60,2.5,90,50,47,0.86,5.43,13.23
"Loose Suppression",1,60,2.5,90,50,48,0.97,4.93,11.62
"Loose Suppression",1,60,2.5,90,50,49,1.42,4.64,12.76
"Loose Suppression",1,60,2.5,90,50,50,0.71,5,10.64
"Loose Suppression",1,60,2.5,90,50,51,0.86,5.14,10.86
"Loose Suppression",1,60,2.5,90,50,52,1.14,4.86,10.36
"Loose Suppression",1,60,2.5,90,75,0,0.86,0.86,1
"Loose Suppression",1,60,2.5,90,75,1,0.43,1.14,2.14
"Loose Suppression",1,60,2.5,90,75,2,0.71,1.57,2.72
"Loose Suppression",1,60,2.5,90,75,3,0.42,1.57,3.29
"Loose Suppression",1,60,2.5,90,75,4,0.43,2,4.16
"Loose Suppression",1,60,2.5,90,75,5,0.42,2.14,4.86
"Loose Suppression",1,60,2.5,90,75,6,0.43,2.36,6.14
"Loose Suppression",1,60,2.5,90,75,7,0.42,2.71,6.86
"Loose Suppression",1,60,2.5,90,75,8,0.43,3.07,8.16
"Loose Suppression",1,60,2.5,90,75,9,0.42,3.29,9.58
"Loose Suppression",1,60,2.5,90,75,10,0.43,3.57,9.57
"Loose Suppression",1,60,2.5,90,75,11,0.29,4.07,10.86
"Loose Suppression",1,60,2.5,90,75,12,0.14,4.14,10.75
"Loose Suppression",1,60,2.5,90,75,13,0.14,5.07,12.07
"Loose Suppression",1,60,2.5,90,75,14,0.14,4.64,13
"Loose Suppression",1,60,2.5,90,75,15,0.28,4.79,12.6
"Loose Suppression",1,60,2.5,90,75,16,0.14,5.14,13.96
"Loose Suppression",1,60,2.5,90,75,17,0.28,4.86,17.77
"Loose Suppression",1,60,2.5,90,75,18,0.28,5.21,17.25
"Loose Suppression",1,60,2.5,90,75,19,0.29,5.14,18.34
"Loose Suppression",1,60,2.5,90,75,20,0.27,4.86,19.63
"Loose Suppression",1,60,2.5,90,75,21,0.43,4.64,21.29
"Loose Suppression",1,60,2.5,90,75,22,0.14,4.57,26.09
"Loose Suppression",1,60,2.5,90,75,23,0.28,4.21,21
"Loose Suppression",1,60,2.5,90,75,24,0.14,3.86,28.4
"Loose Suppression",1,60,2.5,90,75,25,0.14,4,22.26
"Loose Suppression",1,60,2.5,90,75,26,0,4,21.49
"Loose Suppression",1,60,2.5,90,75,27,0.14,3.5,19.2
"Loose Suppression",1,60,2.5,90,75,28,0.14,3.36,21.17
"Loose Suppression",1,60,2.5,90,75,29,0.28,2.93,18.03
"Loose Suppression",1,60,2.5,90,75,30,0.42,3.29,15.31
"Loose Suppression",1,60,2.5,90,75,31,0.56,3,9.66
"Loose Suppression",1,60,2.5,90,75,32,0.29,3.29,10.27
"Loose Suppression",1,60,2.5,90,75,33,0.29,3.36,8.08
"Loose Suppression",1,60,2.5,90,75,34,0.42,3,7.72
"Loose Suppression",1,60,2.5,90,75,35,0.29,2.57,7.64
"Loose Suppression",1,60,2.5,90,75,36,0.29,2.43,6.69
"Loose Suppression",1,60,2.5,90,75,37,0.29,2.21,8.52
"Loose Suppression",1,60,2.5,90,75,38,0.29,2.21,6.31
"Loose Suppression",1,60,2.5,90,75,39,0.43,2.07,5.71
"Loose Suppression",1,60,2.5,90,75,40,0.56,2.5,6.58
"Loose Suppression",1,60,2.5,90,75,41,0.71,2.71,6.45
"Loose Suppression",1,60,2.5,90,75,42,0.56,2.93,6.44
"Loose Suppression",1,60,2.5,90,75,43,0.71,2.79,7.29
"Loose Suppression",1,60,2.5,90,75,44,0.85,2.86,7.16
"Loose Suppression",1,60,2.5,90,75,45,0.86,2.64,7.59
"Loose Suppression",1,60,2.5,90,75,46,0.85,2.86,7.05
"Loose Suppression",1,60,2.5,90,75,47,0.57,2.71,6.29
"Loose Suppression",1,60,2.5,90,75,48,0.71,2.71,6.74
"Loose Suppression",1,60,2.5,90,75,49,0.57,2.64,6
"Loose Suppression",1,60,2.5,90,75,50,0.57,2.57,6.58
"Loose Suppression",1,60,2.5,90,75,51,0.29,2.71,5.58
"Loose Suppression",1,60,2.5,90,75,52,0.43,2.64,6.71
"Loose Suppression",1,75,2.5,75,90,0,0.86,0.86,1
"Loose Suppression",1,75,2.5,75,90,1,0.43,1.14,2.14
"Loose Suppression",1,75,2.5,75,90,2,0.71,1.57,2.72
"Loose Suppression",1,75,2.5,75,90,3,0.42,1.57,3.29
"Loose Suppression",1,75,2.5,75,90,4,0.43,2,4.14
"Loose Suppression",1,75,2.5,75,90,5,0.42,2.21,5.01
"Loose Suppression",1,75,2.5,75,90,6,0.42,2.57,6.29
"Loose Suppression",1,75,2.5,75,90,7,0.43,2.86,6.6
"Loose Suppression",1,75,2.5,75,90,8,0.56,3.21,6.73
"Loose Suppression",1,75,2.5,75,90,9,0.56,3.5,7.88
"Loose Suppression",1,75,2.5,75,90,10,0.29,3.79,8.44
"Loose Suppression",1,75,2.5,75,90,11,0.14,4.29,10.15
"Loose Suppression",1,75,2.5,75,90,12,0.28,4.5,10.65
"Loose Suppression",1,75,2.5,75,90,13,0.14,5.07,11.73
"Loose Suppression",1,75,2.5,75,90,14,0.27,4.93,13.76
"Loose Suppression",1,75,2.5,75,90,15,0.28,4.93,13.66
"Loose Suppression",1,75,2.5,75,90,16,0.14,5.14,15.8
"Loose Suppression",1,75,2.5,75,90,17,0.28,5.64,18.35
"Loose Suppression",1,75,2.5,75,90,18,0.27,5,26.43
"Loose Suppression",1,75,2.5,75,90,19,0.14,5.64,24.29
"Loose Suppression",1,75,2.5,75,90,20,0.14,5.36,20.34
"Loose Suppression",1,75,2.5,75,90,21,0.14,4.79,19.51
"Loose Suppression",1,75,2.5,75,90,22,0.14,4.57,16.23
"Loose Suppression",1,75,2.5,75,90,23,0,4.14,18.46
"Loose Suppression",1,75,2.5,75,90,24,0.14,3.86,22.91
"Loose Suppression",1,75,2.5,75,90,25,0,3.21,20.74
"Loose Suppression",1,75,2.5,75,90,26,0,3,15.31
"Loose Suppression",1,75,2.5,75,90,27,0.14,2.93,15.51
"Loose Suppression",1,75,2.5,75,90,28,0.14,2.64,13.89
"Loose Suppression",1,75,2.5,75,90,29,0.28,2.21,6.74
"Loose Suppression",1,75,2.5,75,90,30,0.14,2.07,7.3
"Loose Suppression",1,75,2.5,75,90,31,0.14,2.14,5.75
"Loose Suppression",1,75,2.5,75,90,32,0.14,1.71,5.31
"Loose Suppression",1,75,2.5,75,90,33,0.14,1.57,4.87
"Loose Suppression",1,75,2.5,75,90,34,0.14,1.36,4.45
"Loose Suppression",1,75,2.5,75,90,35,0,1.29,4.71
"Loose Suppression",1,75,2.5,75,90,36,0.14,1.14,3.71
"Loose Suppression",1,75,2.5,75,90,37,0,1,3.43
"Loose Suppression",1,75,2.5,75,90,38,0,0.86,3.29
"Loose Suppression",1,75,2.5,75,90,39,0,1,3.01
"Loose Suppression",1,75,2.5,75,90,40,0.29,1.43,3.59
"Loose Suppression",1,75,2.5,75,90,41,0.14,1.64,4.15
"Loose Suppression",1,75,2.5,75,90,42,0.29,1.57,4.87
"Loose Suppression",1,75,2.5,75,90,43,0.14,1.57,5.16
"Loose Suppression",1,75,2.5,75,90,44,0.29,1.57,5.16
"Loose Suppression",1,75,2.5,75,90,45,0.14,1.71,4.86
"Loose Suppression",1,75,2.5,75,90,46,0,1.64,4.01
"Loose Suppression",1,75,2.5,75,90,47,0.29,1.64,4.16
"Loose Suppression",1,75,2.5,75,90,48,0.14,1.43,4.15
"Loose Suppression",1,75,2.5,75,90,49,0.28,1.57,4.29
"Loose Suppression",1,75,2.5,75,90,50,0.14,1.57,3.45
"Loose Suppression",1,75,2.5,75,90,51,0.14,1.57,3.44
"Loose Suppression",1,75,2.5,75,90,52,0.14,1.43,3.01
"Loose Suppression",1,90,2.5,90,50,0,0.86,0.86,1
"Loose Suppression",1,90,2.5,90,50,1,0.43,1.14,2.14
"Loose Suppression",1,90,2.5,90,50,2,0.71,1.57,2.72
"Loose Suppression",1,90,2.5,90,50,3,0.42,1.57,3.29
"Loose Suppression",1,90,2.5,90,50,4,0.43,2,4.14
"Loose Suppression",1,90,2.5,90,50,5,0.43,2,5.01
"Loose Suppression",1,90,2.5,90,50,6,0.29,2.57,6.16
"Loose Suppression",1,90,2.5,90,50,7,0.42,2.71,6.59
"Loose Suppression",1,90,2.5,90,50,8,0.42,3,6.46
"Loose Suppression",1,90,2.5,90,50,9,0.42,3.21,7.3
"Loose Suppression",1,90,2.5,90,50,10,0.29,3.07,9.14
"Loose Suppression",1,90,2.5,90,50,11,0.56,3.29,9.01
"Loose Suppression",1,90,2.5,90,50,12,0.28,3.36,10.45
"Loose Suppression",1,90,2.5,90,50,13,0.14,3.14,10.15
"Loose Suppression",1,90,2.5,90,50,14,0.27,3.14,9.57
"Loose Suppression",1,90,2.5,90,50,15,0.14,3,9.18
"Loose Suppression",1,90,2.5,90,50,16,0.14,3,9.44
"Loose Suppression",1,90,2.5,90,50,17,0.14,2.79,8.87
"Loose Suppression",1,90,2.5,90,50,18,0.29,2.71,8.43
"Loose Suppression",1,90,2.5,90,50,19,0.28,2.43,7.87
"Loose Suppression",1,90,2.5,90,50,20,0.14,2.43,7.6
"Loose Suppression",1,90,2.5,90,50,21,0.14,2.14,7.16
"Loose Suppression",1,90,2.5,90,50,22,0,2.14,6.72
"Loose Suppression",1,90,2.5,90,50,23,0.14,1.57,5.6
"Loose Suppression",1,90,2.5,90,50,24,0,1.71,5.86
"Loose Suppression",1,90,2.5,90,50,25,0,1.57,5.14
"Loose Suppression",1,90,2.5,90,50,26,0,1.5,4.72
"Loose Suppression",1,90,2.5,90,50,27,0,1.5,4.58
"Loose Suppression",1,90,2.5,90,50,28,0,1.43,4.46
"Loose Suppression",1,90,2.5,90,50,29,0.14,1.43,4.43
"Loose Suppression",1,90,2.5,90,50,30,0.14,1.29,3.57
"Loose Suppression",1,90,2.5,90,50,31,0.14,1.29,3.33
"Loose Suppression",1,90,2.5,90,50,32,0.14,1.29,4.31
"Loose Suppression",1,90,2.5,90,50,33,0.14,1.07,3.58
"Loose Suppression",1,90,2.5,90,50,34,0.14,1.21,4
"Loose Suppression",1,90,2.5,90,50,35,0.14,1.14,4.01
"Loose Suppression",1,90,2.5,90,50,36,0,1.07,2.86
"Loose Suppression",1,90,2.5,90,50,37,0,0.86,3.45
"Loose Suppression",1,90,2.5,90,50,38,0,1.14,3.29
"Loose Suppression",1,90,2.5,90,50,39,0.14,1,2.87
"Loose Suppression",1,90,2.5,90,50,40,0.28,1.43,4
"Loose Suppression",1,90,2.5,90,50,41,0.28,1.57,4.14
"Loose Suppression",1,90,2.5,90,50,42,0.14,1.79,4.86
"Loose Suppression",1,90,2.5,90,50,43,0.28,2.07,5.34
"Loose Suppression",1,90,2.5,90,50,44,0.29,2.21,5.6
"Loose Suppression",1,90,2.5,90,50,45,0.29,2.36,5.59
"Loose Suppression",1,90,2.5,90,50,46,0.28,2.29,5.89
"Loose Suppression",1,90,2.5,90,50,47,0.29,2.29,6.57
"Loose Suppression",1,90,2.5,90,50,48,0.42,2.21,5.86
"Loose Suppression",1,90,2.5,90,50,49,0.29,2.29,5.71
"Loose Suppression",1,90,2.5,90,50,50,0.29,2.14,5.73
"Loose Suppression",1,90,2.5,90,50,51,0.29,2.14,5.72
"Loose Suppression",1,90,2.5,90,50,52,0.29,2,5.29
"Loose Suppression",1,75,2.5,90,50,0,0.86,0.86,1
"Loose Suppression",1,75,2.5,90,50,1,0.43,1.14,2.14
"Loose Suppression",1,75,2.5,90,50,2,0.71,1.57,2.72
"Loose Suppression",1,75,2.5,90,50,3,0.42,1.57,3.29
"Loose Suppression",1,75,2.5,90,50,4,0.43,2,4.14
"Loose Suppression",1,75,2.5,90,50,5,0.43,2.21,4.87
"Loose Suppression",1,75,2.5,90,50,6,0.43,2.57,5.46
"Loose Suppression",1,75,2.5,90,50,7,0.43,2.64,6.29
"Loose Suppression",1,75,2.5,90,50,8,0.43,2.93,7.71
"Loose Suppression",1,75,2.5,90,50,9,0.29,3,8.37
"Loose Suppression",1,75,2.5,90,50,10,0.29,3.5,8.92
"Loose Suppression",1,75,2.5,90,50,11,0.42,3.36,9.59
"Loose Suppression",1,75,2.5,90,50,12,0.41,3.79,9.86
"Loose Suppression",1,75,2.5,90,50,13,0.41,4.07,10.3
"Loose Suppression",1,75,2.5,90,50,14,0.27,4.14,10
"Loose Suppression",1,75,2.5,90,50,15,0.28,4.14,10.86
"Loose Suppression",1,75,2.5,90,50,16,0.27,4.14,10.62
"Loose Suppression",1,75,2.5,90,50,17,0.28,4,10.73
"Loose Suppression",1,75,2.5,90,50,18,0.14,3.5,10.59
"Loose Suppression",1,75,2.5,90,50,19,0.14,3.71,11.44
"Loose Suppression",1,75,2.5,90,50,20,0,3.5,9.01
"Loose Suppression",1,75,2.5,90,50,21,0.14,3,9.86
"Loose Suppression",1,75,2.5,90,50,22,0.14,2.64,9.49
"Loose Suppression",1,75,2.5,90,50,23,0.14,2.86,9.16
"Loose Suppression",1,75,2.5,90,50,24,0.14,2.86,8.01
"Loose Suppression",1,75,2.5,90,50,25,0.14,2.86,7.71
"Loose Suppression",1,75,2.5,90,50,26,0.14,2.57,8.01
"Loose Suppression",1,75,2.5,90,50,27,0.14,2.43,6.89
"Loose Suppression",1,75,2.5,90,50,28,0.14,2.21,6.75
"Loose Suppression",1,75,2.5,90,50,29,0.28,2.29,6.89
"Loose Suppression",1,75,2.5,90,50,30,0.14,2.5,7.01
"Loose Suppression",1,75,2.5,90,50,31,0.28,1.93,6.58
"Loose Suppression",1,75,2.5,90,50,32,0.14,2.29,6.17
"Loose Suppression",1,75,2.5,90,50,33,0.14,2.36,6.29
"Loose Suppression",1,75,2.5,90,50,34,0.14,2.14,5.86
"Loose Suppression",1,75,2.5,90,50,35,0.14,2.29,5.73
"Loose Suppression",1,75,2.5,90,50,36,0.28,2,5.71
"Loose Suppression",1,75,2.5,90,50,37,0.14,2,6.29
"Loose Suppression",1,75,2.5,90,50,38,0.29,1.86,5.57
"Loose Suppression",1,75,2.5,90,50,39,0.14,1.93,5.16
"Loose Suppression",1,75,2.5,90,50,40,0.28,2.14,5.58
"Loose Suppression",1,75,2.5,90,50,41,0.29,2.5,5.74
"Loose Suppression",1,75,2.5,90,50,42,0.43,2.86,6.57
"Loose Suppression",1,75,2.5,90,50,43,0.56,3,7.32
"Loose Suppression",1,75,2.5,90,50,44,0.57,3.14,8.72
"Loose Suppression",1,75,2.5,90,50,45,0.43,3.29,9.16
"Loose Suppression",1,75,2.5,90,50,46,0.29,3.36,8.76
"Loose Suppression",1,75,2.5,90,50,47,0.43,3.64,7.88
"Loose Suppression",1,75,2.5,90,50,48,0.56,3.36,7.73
"Loose Suppression",1,75,2.5,90,50,49,0.43,3.29,6.88
"Loose Suppression",1,75,2.5,90,50,50,0.71,3.14,8.01
"Loose Suppression",1,75,2.5,90,50,51,0.43,2.93,7.29
"Loose Suppression",1,75,2.5,90,50,52,0.56,2.86,7.44
"Loose Suppression",1,90,2.5,90,75,0,0.86,0.86,1
"Loose Suppression",1,90,2.5,90,75,1,0.43,1.14,2.14
"Loose Suppression",1,90,2.5,90,75,2,0.71,1.57,2.72
"Loose Suppression",1,90,2.5,90,75,3,0.42,1.57,3.29
"Loose Suppression",1,90,2.5,90,75,4,0.43,2,4.14
"Loose Suppression",1,90,2.5,90,75,5,0.43,2,5.01
"Loose Suppression",1,90,2.5,90,75,6,0.29,2.57,6.16
"Loose Suppression",1,90,2.5,90,75,7,0.42,2.71,6.59
"Loose Suppression",1,90,2.5,90,75,8,0.42,3,6.46
"Loose Suppression",1,90,2.5,90,75,9,0.42,3.21,7.3
"Loose Suppression",1,90,2.5,90,75,10,0.29,3.07,9.14
"Loose Suppression",1,90,2.5,90,75,11,0.56,3.29,9.01
"Loose Suppression",1,90,2.5,90,75,12,0.28,3.36,10.45
"Loose Suppression",1,90,2.5,90,75,13,0.14,3.14,10.15
"Loose Suppression",1,90,2.5,90,75,14,0.27,3.14,9.57
"Loose Suppression",1,90,2.5,90,75,15,0.14,3,9.18
"Loose Suppression",1,90,2.5,90,75,16,0.14,3,9.44
"Loose Suppression",1,90,2.5,90,75,17,0.14,2.79,8.86
"Loose Suppression",1,90,2.5,90,75,18,0.29,2.71,7.86
"Loose Suppression",1,90,2.5,90,75,19,0.28,2.86,7.87
"Loose Suppression",1,90,2.5,90,75,20,0.14,2.5,7.72
"Loose Suppression",1,90,2.5,90,75,21,0.14,2.29,7
"Loose Suppression",1,90,2.5,90,75,22,0.14,1.86,6.44
"Loose Suppression",1,90,2.5,90,75,23,0,1.71,5.59
"Loose Suppression",1,90,2.5,90,75,24,0,1.5,5.44
"Loose Suppression",1,90,2.5,90,75,25,0,1.43,4.16
"Loose Suppression",1,90,2.5,90,75,26,0,1.29,4.29
"Loose Suppression",1,90,2.5,90,75,27,0,1.14,3.86
"Loose Suppression",1,90,2.5,90,75,28,0.14,1.14,3.44
"Loose Suppression",1,90,2.5,90,75,29,0,0.93,3.59
"Loose Suppression",1,90,2.5,90,75,30,0.14,1,3.44
"Loose Suppression",1,90,2.5,90,75,31,0.14,1,3.01
"Loose Suppression",1,90,2.5,90,75,32,0,0.86,2.86
"Loose Suppression",1,90,2.5,90,75,33,0.14,1,2.14
"Loose Suppression",1,90,2.5,90,75,34,0,0.71,2.59
"Loose Suppression",1,90,2.5,90,75,35,0,0.57,2.59
"Loose Suppression",1,90,2.5,90,75,36,0,0.57,2.03
"Loose Suppression",1,90,2.5,90,75,37,0,0.57,2.02
"Loose Suppression",1,90,2.5,90,75,38,0,0.5,2.29
"Loose Suppression",1,90,2.5,90,75,39,0,0.57,2.15
"Loose Suppression",1,90,2.5,90,75,40,0.14,1,2.58
"Loose Suppression",1,90,2.5,90,75,41,0.14,1.21,3.43
"Loose Suppression",1,90,2.5,90,75,42,0.14,1.29,3.6
"Loose Suppression",1,90,2.5,90,75,43,0.14,1.43,4.01
"Loose Suppression",1,90,2.5,90,75,44,0.14,1.43,4.31
"Loose Suppression",1,90,2.5,90,75,45,0.14,1.57,4.03
"Loose Suppression",1,90,2.5,90,75,46,0,1.36,4.01
"Loose Suppression",1,90,2.5,90,75,47,0.14,1.36,3.43
"Loose Suppression",1,90,2.5,90,75,48,0.14,1.29,3.29
"Loose Suppression",1,90,2.5,90,75,49,0.14,1.29,3.29
"Loose Suppression",1,90,2.5,90,75,50,0,1.29,3.3
"Loose Suppression",1,90,2.5,90,75,51,0.14,1.36,2.71
"Loose Suppression",1,90,2.5,90,75,52,0.14,1.14,2.59
"Loose Suppression",1,75,2.5,90,75,0,0.86,0.86,1
"Loose Suppression",1,75,2.5,90,75,1,0.43,1.14,2.14
"Loose Suppression",1,75,2.5,90,75,2,0.71,1.57,2.72
"Loose Suppression",1,75,2.5,90,75,3,0.42,1.57,3.29
"Loose Suppression",1,75,2.5,90,75,4,0.43,2,4.14
"Loose Suppression",1,75,2.5,90,75,5,0.43,2.21,4.87
"Loose Suppression",1,75,2.5,90,75,6,0.43,2.57,5.46
"Loose Suppression",1,75,2.5,90,75,7,0.43,2.64,6.29
"Loose Suppression",1,75,2.5,90,75,8,0.43,2.93,7.71
"Loose Suppression",1,75,2.5,90,75,9,0.29,3,8.37
"Loose Suppression",1,75,2.5,90,75,10,0.29,3.5,8.92
"Loose Suppression",1,75,2.5,90,75,11,0.42,3.36,9.59
"Loose Suppression",1,75,2.5,90,75,12,0.41,3.79,9.86
"Loose Suppression",1,75,2.5,90,75,13,0.41,4.07,10.3
"Loose Suppression",1,75,2.5,90,75,14,0.27,4.14,10
"Loose Suppression",1,75,2.5,90,75,15,0.28,4.14,10.86
"Loose Suppression",1,75,2.5,90,75,16,0.27,4.14,10.62
"Loose Suppression",1,75,2.5,90,75,17,0.28,3.93,10.71
"Loose Suppression",1,75,2.5,90,75,18,0.14,3.5,10.29
"Loose Suppression",1,75,2.5,90,75,19,0.14,3.71,10.17
"Loose Suppression",1,75,2.5,90,75,20,0.14,3.29,9.89
"Loose Suppression",1,75,2.5,90,75,21,0.14,2.86,8.89
"Loose Suppression",1,75,2.5,90,75,22,0.14,2.93,8.86
"Loose Suppression",1,75,2.5,90,75,23,0.14,2.86,7.58
"Loose Suppression",1,75,2.5,90,75,24,0.14,2.57,8.14
"Loose Suppression",1,75,2.5,90,75,25,0.14,2.29,7.01
"Loose Suppression",1,75,2.5,90,75,26,0.14,2.29,6.72
"Loose Suppression",1,75,2.5,90,75,27,0.14,2.29,6.31
"Loose Suppression",1,75,2.5,90,75,28,0,1.86,5.88
"Loose Suppression",1,75,2.5,90,75,29,0.14,1.86,6.3
"Loose Suppression",1,75,2.5,90,75,30,0.14,1.71,5.46
"Loose Suppression",1,75,2.5,90,75,31,0.29,2,5.01
"Loose Suppression",1,75,2.5,90,75,32,0.14,1.86,4.44
"Loose Suppression",1,75,2.5,90,75,33,0.14,1.43,4.58
"Loose Suppression",1,75,2.5,90,75,34,0.14,1.57,4.01
"Loose Suppression",1,75,2.5,90,75,35,0,1.36,3.86
"Loose Suppression",1,75,2.5,90,75,36,0,1.29,3.72
"Loose Suppression",1,75,2.5,90,75,37,0,1.21,3.86
"Loose Suppression",1,75,2.5,90,75,38,0,1.21,3.3
"Loose Suppression",1,75,2.5,90,75,39,0,1,3.86
"Loose Suppression",1,75,2.5,90,75,40,0.29,1.29,3.58
"Loose Suppression",1,75,2.5,90,75,41,0.14,1.57,4
"Loose Suppression",1,75,2.5,90,75,42,0.29,1.86,4.3
"Loose Suppression",1,75,2.5,90,75,43,0.29,1.86,5.29
"Loose Suppression",1,75,2.5,90,75,44,0.28,1.86,5.29
"Loose Suppression",1,75,2.5,90,75,45,0.14,1.93,5.14
"Loose Suppression",1,75,2.5,90,75,46,0,1.93,4.86
"Loose Suppression",1,75,2.5,90,75,47,0.14,1.86,4.72
"Loose Suppression",1,75,2.5,90,75,48,0.28,1.86,4.59
"Loose Suppression",1,75,2.5,90,75,49,0.29,1.79,4.71
"Loose Suppression",1,75,2.5,90,75,50,0.29,1.86,4.14
"Loose Suppression",1,75,2.5,90,75,51,0.14,1.93,4.15
"Loose Suppression",1,75,2.5,90,75,52,0.14,1.64,4.15
"Loose Suppression",1,60,2.5,90,90,0,0.86,0.86,1
"Loose Suppression",1,60,2.5,90,90,1,0.43,1.14,2.14
"Loose Suppression",1,60,2.5,90,90,2,0.71,1.57,2.72
"Loose Suppression",1,60,2.5,90,90,3,0.42,1.57,3.29
"Loose Suppression",1,60,2.5,90,90,4,0.43,2,4.16
"Loose Suppression",1,60,2.5,90,90,5,0.42,2.14,4.86
"Loose Suppression",1,60,2.5,90,90,6,0.43,2.36,6.14
"Loose Suppression",1,60,2.5,90,90,7,0.42,2.71,6.86
"Loose Suppression",1,60,2.5,90,90,8,0.43,3.07,8.16
"Loose Suppression",1,60,2.5,90,90,9,0.42,3.29,9.58
"Loose Suppression",1,60,2.5,90,90,10,0.43,3.57,9.57
"Loose Suppression",1,60,2.5,90,90,11,0.29,4.07,10.86
"Loose Suppression",1,60,2.5,90,90,12,0.14,4.14,10.75
"Loose Suppression",1,60,2.5,90,90,13,0.14,5.07,12.07
"Loose Suppression",1,60,2.5,90,90,14,0.14,4.64,13
"Loose Suppression",1,60,2.5,90,90,15,0.28,4.79,12.6
"Loose Suppression",1,60,2.5,90,90,16,0.14,5.14,13.96
"Loose Suppression",1,60,2.5,90,90,17,0.28,4.71,17.77
"Loose Suppression",1,60,2.5,90,90,18,0.28,4.86,17.79
"Loose Suppression",1,60,2.5,90,90,19,0.29,4.57,16.69
"Loose Suppression",1,60,2.5,90,90,20,0.27,4.71,18.29
"Loose Suppression",1,60,2.5,90,90,21,0.28,4.79,16.23
"Loose Suppression",1,60,2.5,90,90,22,0.28,4.64,18.6
"Loose Suppression",1,60,2.5,90,90,23,0.29,4.07,17.74
"Loose Suppression",1,60,2.5,90,90,24,0.14,3.86,17.34
"Loose Suppression",1,60,2.5,90,90,25,0.14,3.71,16.43
"Loose Suppression",1,60,2.5,90,90,26,0,3.36,16.09
"Loose Suppression",1,60,2.5,90,90,27,0.14,3.14,18.37
"Loose Suppression",1,60,2.5,90,90,28,0.29,3.21,13.94
"Loose Suppression",1,60,2.5,90,90,29,0.43,2.93,8.77
"Loose Suppression",1,60,2.5,90,90,30,0.29,2.57,7.61
"Loose Suppression",1,60,2.5,90,90,31,0.42,2.43,8.25
"Loose Suppression",1,60,2.5,90,90,32,0.28,2.43,7.98
"Loose Suppression",1,60,2.5,90,90,33,0.14,2.14,6.07
"Loose Suppression",1,60,2.5,90,90,34,0.14,2,5.72
"Loose Suppression",1,60,2.5,90,90,35,0.14,2,5.71
"Loose Suppression",1,60,2.5,90,90,36,0.14,1.86,5.46
"Loose Suppression",1,60,2.5,90,90,37,0.14,1.57,5.44
"Loose Suppression",1,60,2.5,90,90,38,0.14,1.43,4.88
"Loose Suppression",1,60,2.5,90,90,39,0.14,1.21,3.86
"Loose Suppression",1,60,2.5,90,90,40,0.28,1.57,4.43
"Loose Suppression",1,60,2.5,90,90,41,0.29,1.71,4.59
"Loose Suppression",1,60,2.5,90,90,42,0.14,1.86,5.01
"Loose Suppression",1,60,2.5,90,90,43,0.29,1.86,5.16
"Loose Suppression",1,60,2.5,90,90,44,0.29,2.14,5.87
"Loose Suppression",1,60,2.5,90,90,45,0.29,2,6.43
"Loose Suppression",1,60,2.5,90,90,46,0.28,2.14,5.44
"Loose Suppression",1,60,2.5,90,90,47,0.29,2,5.87
"Loose Suppression",1,60,2.5,90,90,48,0.14,2.14,4.87
"Loose Suppression",1,60,2.5,90,90,49,0.28,1.86,4.58
"Loose Suppression",1,60,2.5,90,90,50,0.14,1.79,5.01
"Loose Suppression",1,60,2.5,90,90,51,0.14,1.86,4.76
